2025-06-27 14:19:11.117 | INFO     | orchestrator.logging_config:__init__:33 | 187:139737289284480 | LoggingManager initialized
2025-06-27 14:47:10.638 | DEBUG    | agents.agent_validation:execute:66 | 75:140693074635648 | Starting conflict resolution (fake mode)
2025-06-27 14:47:10.639 | DEBUG    | agents.agent_validation:execute:74 | 75:140693074635648 | Conflict resolution completed
2025-06-27 14:47:10.640 | DEBUG    | agents.agent_validation:execute:82 | 75:140693074635648 | Calculating consistency score
2025-06-27 14:47:10.640 | DEBUG    | agents.agent_validation:execute:94 | 75:140693074635648 | Consistency score calculated
2025-06-27 14:47:10.641 | DEBUG    | agents.agent_validation:execute:101 | 75:140693074635648 | Identifying linked entities (fake mode)
2025-06-27 14:47:10.641 | DEBUG    | agents.agent_validation:execute:108 | 75:140693074635648 | Linked entities identification completed
2025-06-27 14:47:10.642 | DEBUG    | agents.agent_validation:execute:118 | 75:140693074635648 | Data quality score calculated
2025-06-27 14:47:10.642 | INFO     | agents.agent_validation:execute:137 | 75:140693074635648 | Validation execution successful
2025-06-27 14:47:10.643 | INFO     | agents.base:post_execute:101 | 75:140693074635648 | Agent execution completed
2025-06-27 14:47:10.643 | INFO     | orchestrator.core:__init__:122 | 75:140693074635648 | OrchestrationEngine initialized
2025-06-27 14:47:10.644 | INFO     | orchestrator.core:execute_session:134 | 75:140693074635648 | Starting exploration session
2025-06-27 14:47:10.644 | DEBUG    | orchestrator.core:_create_context:182 | 75:140693074635648 | Creating session context
2025-06-27 14:47:10.644 | DEBUG    | orchestrator.core:_create_context:196 | 75:140693074635648 | Session context created successfully
2025-06-27 14:47:10.644 | DEBUG    | orchestrator.core:execute_session:145 | 75:140693074635648 | Session context created
2025-06-27 14:47:10.644 | INFO     | orchestrator.core:execute_session:155 | 75:140693074635648 | Session initialized successfully
2025-06-27 14:47:10.647 | INFO     | orchestrator.cache_manager:disconnect:106 | 75:140693074635648 | Disconnected from Redis
2025-06-27 14:47:46.447 | INFO     | orchestrator.logging_config:__init__:33 | 83:139755844209536 | LoggingManager initialized
2025-06-27 14:47:46.448 | INFO     | orchestrator.cache_manager:__init__:37 | 83:139755844209536 | CacheManager initialized
2025-06-27 14:47:46.448 | DEBUG    | orchestrator.cache_manager:connect:76 | 83:139755844209536 | Attempting Redis connection
2025-06-27 14:47:46.462 | INFO     | orchestrator.cache_manager:connect:86 | 83:139755844209536 | Connected to Redis successfully
2025-06-27 14:47:46.470 | INFO     | agents.base:__init__:62 | 83:139755844209536 | Agent initialized
2025-06-27 14:47:46.471 | DEBUG    | agents.agent_normalization:execute:35 | 83:139755844209536 | Starting normalization execution
2025-06-27 14:47:46.471 | INFO     | agents.base:pre_execute:82 | 83:139755844209536 | Starting agent execution
2025-06-27 14:47:46.472 | DEBUG    | agents.agent_normalization:execute:45 | 83:139755844209536 | Checking cache for normalization result
2025-06-27 14:47:46.473 | DEBUG    | orchestrator.cache_manager:get:180 | 83:139755844209536 | Cache get operation started
2025-06-27 14:47:46.473 | DEBUG    | orchestrator.cache_manager:get:192 | 83:139755844209536 | Cache miss
2025-06-27 14:47:46.473 | DEBUG    | agents.agent_normalization:execute:60 | 83:139755844209536 | Validating input data
2025-06-27 14:47:46.474 | DEBUG    | agents.agent_normalization:execute:70 | 83:139755844209536 | Starting name normalization (fake mode)
2025-06-27 14:47:46.475 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 83:139755844209536 | Starting fake name normalization
2025-06-27 14:47:46.475 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 83:139755844209536 | Basic cleaning completed
2025-06-27 14:47:46.476 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 83:139755844209536 | Legal forms removed
2025-06-27 14:47:46.477 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 83:139755844209536 | Name normalization completed
2025-06-27 14:47:46.477 | DEBUG    | agents.agent_normalization:execute:78 | 83:139755844209536 | Name normalization completed
2025-06-27 14:47:46.478 | DEBUG    | agents.agent_normalization:execute:87 | 83:139755844209536 | Starting enterprise matching (fake mode)
2025-06-27 14:47:46.478 | DEBUG    | agents.agent_normalization:execute:95 | 83:139755844209536 | Enterprise matching completed
2025-06-27 14:47:46.479 | DEBUG    | agents.agent_normalization:execute:104 | 83:139755844209536 | Starting named entity extraction (fake mode)
2025-06-27 14:47:46.480 | DEBUG    | agents.agent_normalization:execute:112 | 83:139755844209536 | Named entity extraction completed
2025-06-27 14:47:46.480 | DEBUG    | agents.agent_normalization:execute:132 | 83:139755844209536 | Validating consolidated data
2025-06-27 14:47:46.481 | WARNING  | agents.agent_normalization:execute:141 | 83:139755844209536 | Data validation errors found
2025-06-27 14:47:46.481 | INFO     | agents.agent_normalization:execute:149 | 83:139755844209536 | Normalization execution successful
2025-06-27 14:47:46.482 | DEBUG    | agents.agent_normalization:execute:177 | 83:139755844209536 | Caching normalization result
2025-06-27 14:47:46.484 | DEBUG    | orchestrator.cache_manager:set:255 | 83:139755844209536 | Cache set for key: agent:normalization:Société Test SARL:-1012007889074362224 (TTL: 3600s)
2025-06-27 14:47:46.484 | INFO     | agents.base:post_execute:101 | 83:139755844209536 | Agent execution completed
2025-06-27 14:47:46.485 | WARNING  | agents.base:post_execute:114 | 83:139755844209536 | Agent execution had errors
2025-06-27 14:47:46.485 | DEBUG    | orchestrator.cache_manager:get:180 | 83:139755844209536 | Cache get operation started
2025-06-27 14:47:46.486 | DEBUG    | orchestrator.cache_manager:get:207 | 83:139755844209536 | Cache hit
2025-06-27 14:47:46.487 | INFO     | orchestrator.cache_manager:disconnect:106 | 83:139755844209536 | Disconnected from Redis
2025-06-27 14:47:46.487 | INFO     | orchestrator.cache_manager:__init__:37 | 83:139755844209536 | CacheManager initialized
2025-06-27 14:47:46.487 | DEBUG    | orchestrator.cache_manager:connect:76 | 83:139755844209536 | Attempting Redis connection
2025-06-27 14:47:46.490 | INFO     | orchestrator.cache_manager:connect:86 | 83:139755844209536 | Connected to Redis successfully
2025-06-27 14:47:46.497 | INFO     | agents.base:__init__:62 | 83:139755844209536 | Agent initialized
2025-06-27 14:47:46.498 | DEBUG    | agents.agent_identification:execute:32 | 83:139755844209536 | Starting identification execution
2025-06-27 14:47:46.498 | INFO     | agents.base:pre_execute:82 | 83:139755844209536 | Starting agent execution
2025-06-27 14:47:46.499 | DEBUG    | agents.agent_identification:execute:42 | 83:139755844209536 | Retrieving normalization data
2025-06-27 14:47:46.499 | DEBUG    | agents.agent_identification:execute:55 | 83:139755844209536 | Checking for existing SIREN
2025-06-27 14:47:46.500 | DEBUG    | agents.agent_identification:execute:67 | 83:139755844209536 | Using SIREN from normalization
2025-06-27 14:47:46.501 | DEBUG    | agents.agent_identification:execute:95 | 83:139755844209536 | Starting website URL search (fake mode)
2025-06-27 14:47:46.501 | DEBUG    | agents.agent_identification:execute:104 | 83:139755844209536 | Website URL search completed
2025-06-27 14:47:46.502 | ERROR    | agents.agent_identification:execute:158 | 83:139755844209536 | Identification execution failed
2025-06-27 14:49:44.697 | INFO     | orchestrator.logging_config:__init__:33 | 119:140400659430272 | LoggingManager initialized
2025-06-27 14:49:44.697 | INFO     | orchestrator.cache_manager:__init__:37 | 119:140400659430272 | CacheManager initialized
2025-06-27 14:49:44.698 | DEBUG    | orchestrator.cache_manager:connect:76 | 119:140400659430272 | Attempting Redis connection
2025-06-27 14:49:44.701 | INFO     | orchestrator.cache_manager:connect:86 | 119:140400659430272 | Connected to Redis successfully
2025-06-27 14:49:44.752 | INFO     | orchestrator.logging_config:__init__:33 | 119:140400659430272 | LoggingManager initialized
2025-06-27 14:49:44.753 | INFO     | orchestrator.logging_config:setup_logging:302 | 119:140400659430272 | Logging system reconfigured
2025-06-27 14:49:44.753 | INFO     | __main__:test_logging_system:343 | 119:140400659430272 | Test log INFO
2025-06-27 14:49:44.753 | WARNING  | __main__:test_logging_system:344 | 119:140400659430272 | Test log WARNING
2025-06-27 14:49:44.753 | ERROR    | __main__:test_logging_system:345 | 119:140400659430272 | Test log ERROR
2025-06-27 14:49:44.760 | INFO     | __main__:test_logging_system:349 | 119:140400659430272 | Test agent log
2025-06-27 14:49:44.761 | INFO     | orchestrator.cache_manager:__init__:37 | 119:140400659430272 | CacheManager initialized
2025-06-27 14:49:44.762 | DEBUG    | orchestrator.cache_manager:connect:76 | 119:140400659430272 | Attempting Redis connection
2025-06-27 14:49:44.764 | INFO     | orchestrator.cache_manager:connect:86 | 119:140400659430272 | Connected to Redis successfully
2025-06-27 14:51:20.761 | INFO     | orchestrator.logging_config:__init__:33 | 153:139733702794112 | LoggingManager initialized
2025-06-27 14:51:20.762 | INFO     | orchestrator.cache_manager:__init__:37 | 153:139733702794112 | CacheManager initialized
2025-06-27 14:51:20.762 | DEBUG    | orchestrator.cache_manager:connect:76 | 153:139733702794112 | Attempting Redis connection
2025-06-27 14:51:20.765 | INFO     | orchestrator.cache_manager:connect:86 | 153:139733702794112 | Connected to Redis successfully
2025-06-27 14:51:20.816 | INFO     | orchestrator.logging_config:__init__:33 | 153:139733702794112 | LoggingManager initialized
2025-06-27 14:51:20.817 | INFO     | orchestrator.logging_config:setup_logging:302 | 153:139733702794112 | Logging system reconfigured
2025-06-27 14:51:20.817 | INFO     | __main__:test_logging_system:343 | 153:139733702794112 | Test log INFO
2025-06-27 14:51:20.817 | WARNING  | __main__:test_logging_system:344 | 153:139733702794112 | Test log WARNING
2025-06-27 14:51:20.818 | ERROR    | __main__:test_logging_system:345 | 153:139733702794112 | Test log ERROR
2025-06-27 14:51:20.824 | INFO     | __main__:test_logging_system:349 | 153:139733702794112 | Test agent log
2025-06-27 14:51:20.826 | INFO     | orchestrator.cache_manager:__init__:37 | 153:139733702794112 | CacheManager initialized
2025-06-27 14:51:20.826 | DEBUG    | orchestrator.cache_manager:connect:76 | 153:139733702794112 | Attempting Redis connection
2025-06-27 14:51:20.829 | INFO     | orchestrator.cache_manager:connect:86 | 153:139733702794112 | Connected to Redis successfully
2025-06-27 14:55:51.628 | INFO     | orchestrator.logging_config:__init__:33 | 205:140415125240704 | LoggingManager initialized
2025-06-27 14:55:51.629 | INFO     | orchestrator.cache_manager:__init__:37 | 205:140415125240704 | CacheManager initialized
2025-06-27 14:55:51.629 | DEBUG    | orchestrator.cache_manager:connect:76 | 205:140415125240704 | Attempting Redis connection
2025-06-27 14:55:51.632 | INFO     | orchestrator.cache_manager:connect:86 | 205:140415125240704 | Connected to Redis successfully
2025-06-27 14:55:51.690 | INFO     | orchestrator.logging_config:__init__:33 | 205:140415125240704 | LoggingManager initialized
2025-06-27 14:55:51.691 | INFO     | orchestrator.logging_config:setup_logging:302 | 205:140415125240704 | Logging system reconfigured
2025-06-27 14:55:51.691 | INFO     | __main__:test_logging_system:343 | 205:140415125240704 | Test log INFO
2025-06-27 14:55:51.691 | WARNING  | __main__:test_logging_system:344 | 205:140415125240704 | Test log WARNING
2025-06-27 14:55:51.692 | ERROR    | __main__:test_logging_system:345 | 205:140415125240704 | Test log ERROR
2025-06-27 14:55:51.698 | INFO     | __main__:test_logging_system:349 | 205:140415125240704 | Test agent log
2025-06-27 14:55:51.700 | INFO     | orchestrator.logging_config:log_performance_metric:203 | 205:140415125240704 | 📊 test_function_performance: 0.123s
2025-06-27 14:55:51.701 | INFO     | orchestrator.cache_manager:__init__:37 | 205:140415125240704 | CacheManager initialized
2025-06-27 14:55:51.701 | DEBUG    | orchestrator.cache_manager:connect:76 | 205:140415125240704 | Attempting Redis connection
2025-06-27 14:55:51.704 | INFO     | orchestrator.cache_manager:connect:86 | 205:140415125240704 | Connected to Redis successfully
2025-06-27 15:01:45.475 | INFO     | orchestrator.logging_config:__init__:33 | 259:140038880766848 | LoggingManager initialized
2025-06-27 15:01:45.476 | INFO     | orchestrator.cache_manager:__init__:37 | 259:140038880766848 | CacheManager initialized
2025-06-27 15:01:45.476 | DEBUG    | orchestrator.cache_manager:connect:76 | 259:140038880766848 | Attempting Redis connection
2025-06-27 15:01:45.480 | INFO     | orchestrator.cache_manager:connect:86 | 259:140038880766848 | Connected to Redis successfully
2025-06-27 15:01:45.481 | DEBUG    | orchestrator.cache_manager:set:255 | 259:140038880766848 | Cache set for key: test_cache_key (TTL: 60s)
2025-06-27 15:01:45.481 | DEBUG    | orchestrator.cache_manager:get:180 | 259:140038880766848 | Cache get operation started
2025-06-27 15:01:45.482 | DEBUG    | orchestrator.cache_manager:get:207 | 259:140038880766848 | Cache hit
2025-06-27 15:01:45.535 | INFO     | orchestrator.logging_config:__init__:33 | 259:140038880766848 | LoggingManager initialized
2025-06-27 15:01:45.536 | INFO     | orchestrator.logging_config:setup_logging:302 | 259:140038880766848 | Logging system reconfigured
2025-06-27 15:01:45.536 | INFO     | __main__:test_logging_system:343 | 259:140038880766848 | Test log INFO
2025-06-27 15:01:45.536 | WARNING  | __main__:test_logging_system:344 | 259:140038880766848 | Test log WARNING
2025-06-27 15:01:45.536 | ERROR    | __main__:test_logging_system:345 | 259:140038880766848 | Test log ERROR
2025-06-27 15:01:45.544 | INFO     | __main__:test_logging_system:349 | 259:140038880766848 | Test agent log
2025-06-27 15:01:45.545 | INFO     | orchestrator.logging_config:log_performance_metric:203 | 259:140038880766848 | 📊 test_function_performance: 0.123s
2025-06-27 15:01:45.546 | INFO     | orchestrator.cache_manager:__init__:37 | 259:140038880766848 | CacheManager initialized
2025-06-27 15:01:45.546 | DEBUG    | orchestrator.cache_manager:connect:76 | 259:140038880766848 | Attempting Redis connection
2025-06-27 15:01:45.550 | INFO     | orchestrator.cache_manager:connect:86 | 259:140038880766848 | Connected to Redis successfully
2025-06-27 15:02:32.158 | INFO     | orchestrator.logging_config:__init__:33 | 273:139921920473984 | LoggingManager initialized
2025-06-27 15:02:32.158 | INFO     | orchestrator.cache_manager:__init__:37 | 273:139921920473984 | CacheManager initialized
